,Unnamed: 0,image_number,xmin,ymin,xmax,ymax,x_values_odo,y_values_odo,z_values_odo,x_center,y_center,width,height
324,324,215,243.0,189.0,417.0,525.0,1.81,3.92,0.903062,132,253,69,238
325,325,215,605.0,218.0,854.0,577.0,1.81,3.92,0.903062,291,282,99,255
326,326,216,230.0,191.0,429.0,526.0,1.798,3.935,0.903062,131,254,79,238
327,327,216,597.0,232.0,872.0,582.0,1.798,3.935,0.903062,293,289,110,248
328,328,217,236.0,195.0,410.0,528.0,1.785,3.951,0.90339,129,256,69,236
329,329,217,601.0,234.0,873.0,580.0,1.785,3.951,0.90339,294,289,108,246
330,330,218,248.0,195.0,422.0,529.0,1.773,3.966,0.903062,134,257,69,237
331,331,218,608.0,235.0,883.0,589.0,1.773,3.966,0.903062,298,292,110,251
332,332,219,226.0,204.0,418.0,509.0,1.76,3.982,0.90339,128,253,76,216
333,333,219,584.0,243.0,875.0,564.0,1.76,3.982,0.90339,291,286,116,228
334,334,220,615.0,226.0,893.0,587.0,1.747,3.997,0.90339,301,288,111,256
335,335,220,231.0,182.0,444.0,535.0,1.747,3.997,0.90339,134,254,85,251
336,336,221,279.0,194.0,475.0,526.0,1.735,4.012,0.903062,150,256,78,236
337,337,221,658.0,226.0,936.0,586.0,1.735,4.012,0.903062,318,288,111,256
338,338,222,306.0,193.0,498.0,534.0,1.722,4.028,0.903062,160,258,76,242
339,339,222,690.0,224.0,965.0,596.0,1.722,4.028,0.903062,330,291,110,264
340,340,223,354.0,196.0,558.0,539.0,1.709,4.043,0.903062,182,260,81,243
341,341,223,738.0,226.0,1018.0,594.0,1.709,4.043,0.903062,351,291,112,261
342,342,224,342.0,199.0,548.0,543.0,1.697,4.058,0.903062,178,263,82,244
343,343,224,725.0,229.0,1003.0,595.0,1.697,4.058,0.903062,345,292,111,260
344,344,225,347.0,197.0,532.0,545.0,1.684,4.074,0.902733,175,263,74,247
345,345,225,721.0,227.0,1000.0,595.0,1.684,4.074,0.902733,344,292,111,261
346,346,226,355.0,212.0,542.0,555.0,1.671,4.089,0.90339,179,272,74,243
347,347,226,728.0,226.0,1008.0,608.0,1.671,4.089,0.90339,347,296,112,271
348,348,227,338.0,184.0,530.0,541.0,1.659,4.105,0.903062,173,257,76,253
349,349,227,719.0,221.0,1003.0,605.0,1.659,4.105,0.903062,344,293,113,273
350,350,228,351.0,196.0,527.0,541.0,1.646,4.12,0.903062,175,261,70,245
351,351,228,718.0,225.0,1021.0,603.0,1.646,4.12,0.903062,347,294,121,268
352,352,229,353.0,190.0,534.0,538.0,1.633,4.135,0.903062,177,258,72,247
353,353,229,731.0,222.0,1025.0,602.0,1.633,4.135,0.903062,351,292,117,270
354,354,230,331.0,198.0,527.0,550.0,1.621,4.151,0.903062,171,265,78,250
355,355,230,717.0,228.0,1019.0,608.0,1.621,4.151,0.903062,347,297,120,270
356,356,231,341.0,178.0,522.0,538.0,1.608,4.166,0.90339,172,254,72,256
357,357,231,720.0,207.0,1029.0,605.0,1.608,4.166,0.90339,349,288,123,283
358,358,232,326.0,185.0,526.0,545.0,1.596,4.181,0.903062,170,259,80,256
359,359,232,717.0,211.0,1022.0,610.0,1.596,4.181,0.903062,347,291,122,283
360,360,233,343.0,168.0,527.0,541.0,1.583,4.197,0.903062,174,251,73,265
361,361,233,727.0,209.0,1035.0,601.0,1.583,4.197,0.903062,352,288,123,278
362,362,234,329.0,181.0,520.0,548.0,1.57,4.212,0.903062,169,258,76,260
363,363,234,724.0,205.0,1028.0,605.0,1.57,4.212,0.903062,350,288,121,284
364,364,235,315.0,177.0,513.0,543.0,1.557,4.228,0.90339,165,256,79,260
365,365,235,722.0,195.0,1036.0,600.0,1.557,4.228,0.90339,351,282,125,288
366,366,236,315.0,174.0,511.0,541.0,1.546,4.241,0.905024,165,253,78,260
367,367,236,714.0,191.0,1023.0,608.0,1.546,4.241,0.905024,347,283,123,296
368,368,237,308.0,168.0,508.0,536.0,1.537,4.251,0.908251,163,250,80,261
369,369,237,716.0,185.0,1030.0,591.0,1.537,4.251,0.908251,349,275,125,288
370,370,238,316.0,162.0,520.0,533.0,1.53,4.259,0.912367,167,246,81,263
371,371,238,716.0,192.0,1029.0,596.0,1.53,4.259,0.912367,348,280,125,287
372,372,239,317.0,172.0,526.0,535.0,1.525,4.266,0.916699,168,251,83,258
373,373,239,715.0,192.0,1046.0,598.0,1.525,4.266,0.916699,352,280,132,288
374,374,240,299.0,163.0,500.0,537.0,1.521,4.269,0.920029,159,248,80,265
375,375,240,717.0,187.0,1036.0,611.0,1.521,4.269,0.920029,350,283,127,301
376,376,241,287.0,150.0,501.0,541.0,1.52,4.271,0.923,157,245,85,278
377,377,241,715.0,182.0,1039.0,608.0,1.52,4.271,0.923,350,280,129,302
378,378,242,290.0,148.0,501.0,541.0,1.519,4.271,0.926205,158,244,84,279
379,379,242,713.0,175.0,1053.0,612.0,1.519,4.271,0.926205,353,279,136,310
380,380,243,295.0,149.0,515.0,541.0,1.519,4.271,0.928779,162,245,88,278
381,381,243,719.0,177.0,1063.0,619.0,1.519,4.271,0.928779,356,283,137,314
382,382,244,289.0,141.0,501.0,545.0,1.519,4.271,0.932695,158,243,84,287
383,383,244,715.0,174.0,1058.0,614.0,1.519,4.271,0.932695,354,280,137,312
384,384,245,284.0,141.0,509.0,535.0,1.519,4.271,0.935967,158,240,90,280
385,385,245,715.0,169.0,1060.0,617.0,1.519,4.271,0.935967,354,279,138,318
386,386,246,274.0,145.0,497.0,533.0,1.519,4.271,0.939422,154,241,89,275
387,387,246,709.0,172.0,1053.0,605.0,1.519,4.271,0.939422,352,275,137,307
388,388,247,279.0,136.0,502.0,549.0,1.519,4.271,0.942529,156,243,89,293
389,389,247,711.0,164.0,1069.0,623.0,1.519,4.271,0.942529,356,279,143,326
390,390,248,264.0,136.0,491.0,548.0,1.519,4.271,0.945805,150,243,90,292
391,391,248,701.0,160.0,1065.0,618.0,1.519,4.271,0.945805,353,276,145,325
392,392,249,269.0,133.0,483.0,545.0,1.519,4.271,0.948988,150,241,85,292
393,393,249,715.0,156.0,1072.0,619.0,1.519,4.271,0.948988,357,275,142,329
394,394,250,261.0,130.0,479.0,544.0,1.519,4.271,0.951842,148,239,87,294
395,395,250,706.0,157.0,1064.0,627.0,1.519,4.271,0.951842,354,278,143,334
396,396,251,258.0,147.0,478.0,549.0,1.519,4.271,0.954844,147,247,88,285
397,397,251,706.0,165.0,1067.0,642.0,1.519,4.271,0.954844,354,286,144,339
398,398,252,252.0,132.0,471.0,548.0,1.519,4.271,0.957531,144,241,87,295
399,399,252,700.0,155.0,1060.0,642.0,1.519,4.271,0.957531,352,283,144,346
400,400,253,241.0,126.0,471.0,551.0,1.519,4.271,0.960138,142,240,92,302
401,401,253,704.0,154.0,1069.0,635.0,1.519,4.271,0.960138,354,280,146,342
402,402,254,237.0,121.0,478.0,562.0,1.519,4.271,0.96287,142,242,96,313
403,403,254,712.0,148.0,1088.0,643.0,1.519,4.271,0.96287,360,280,150,352
404,404,255,232.0,119.0,474.0,555.0,1.519,4.271,0.965308,141,239,96,310
405,405,255,716.0,141.0,1089.0,641.0,1.519,4.271,0.965308,360,278,149,355
406,406,256,231.0,117.0,466.0,562.0,1.519,4.271,0.967857,139,241,94,316
407,407,256,708.0,133.0,1086.0,639.0,1.519,4.271,0.967857,358,274,151,359
408,408,257,228.0,118.0,457.0,567.0,1.519,4.271,0.970125,136,243,91,319
409,409,257,703.0,134.0,1097.0,649.0,1.519,4.271,0.970125,360,278,157,366
410,410,258,207.0,107.0,446.0,555.0,1.519,4.271,0.97249,130,235,95,318
411,411,258,694.0,134.0,1072.0,648.0,1.519,4.271,0.97249,353,278,151,365
412,412,259,215.0,119.0,461.0,574.0,1.519,4.271,0.974587,135,246,98,323
413,413,259,715.0,137.0,1092.0,651.0,1.519,4.271,0.974587,361,280,150,365
414,414,260,215.0,100.0,451.0,575.0,1.519,4.271,0.976602,133,239,94,337
415,415,260,699.0,129.0,1102.0,661.0,1.519,4.271,0.976602,360,280,161,378
416,416,261,208.0,114.0,451.0,570.0,1.519,4.271,0.978693,131,243,97,324
417,417,261,694.0,124.0,1092.0,648.0,1.519,4.271,0.978693,357,274,159,372
418,418,262,195.0,112.0,448.0,580.0,1.519,4.271,0.980536,128,246,101,332
419,419,262,695.0,119.0,1111.0,667.0,1.519,4.271,0.980536,361,279,166,389
420,420,263,201.0,119.0,443.0,575.0,1.519,4.271,0.98244,128,246,96,324
421,421,263,693.0,124.0,1104.0,662.0,1.519,4.271,0.98244,359,279,164,382
422,422,264,193.0,112.0,437.0,569.0,1.519,4.271,0.984112,126,241,97,324
423,423,264,700.0,120.0,1125.0,664.0,1.519,4.271,0.984112,364,278,170,386
424,424,265,193.0,95.0,440.0,562.0,1.519,4.271,0.985829,126,233,98,332
425,425,265,701.0,105.0,1116.0,658.0,1.519,4.271,0.985829,363,270,166,393
426,426,266,189.0,102.0,450.0,562.0,1.519,4.271,0.987327,127,236,104,327
427,427,266,707.0,108.0,1132.0,657.0,1.519,4.271,0.987327,367,271,170,390
428,428,267,187.0,86.0,438.0,557.0,1.517,4.272,0.988045,124,228,100,334
429,429,267,704.0,84.0,1134.0,655.0,1.517,4.272,0.988045,367,262,172,406
430,430,268,205.0,98.0,475.0,562.0,1.512,4.273,0.98828,136,234,108,329
431,431,268,759.0,80.0,1190.0,666.0,1.512,4.273,0.98828,389,265,172,416
432,432,269,279.0,84.0,536.0,558.0,1.504,4.276,0.988396,162,228,102,337
433,433,269,806.0,72.0,1247.0,676.0,1.504,4.276,0.988396,410,265,176,429
434,434,270,308.0,87.0,553.0,562.0,1.492,4.279,0.988396,172,230,98,337
435,435,270,837.0,75.0,1279.0,674.0,1.492,4.279,0.988396,423,265,176,425
436,436,271,336.0,84.0,568.0,563.0,1.478,4.284,0.988396,180,229,92,340
437,437,271,846.0,66.0,1280.0,672.0,1.478,4.284,0.988396,425,262,173,430
438,438,272,353.0,80.0,608.0,560.0,1.461,4.289,0.98828,192,227,102,341
439,439,272,887.0,63.0,1280.0,679.0,1.461,4.289,0.98828,433,263,157,438
440,440,273,398.0,86.0,647.0,567.0,1.442,4.295,0.98828,208,231,99,342
441,441,273,929.0,65.0,1280.0,675.0,1.442,4.295,0.98828,441,263,140,433
442,442,274,416.0,94.0,686.0,569.0,1.422,4.301,0.98828,220,235,108,337
443,443,274,975.0,63.0,1280.0,679.0,1.422,4.301,0.98828,450,263,122,438
444,444,275,465.0,97.0,725.0,569.0,1.404,4.306,0.988396,238,236,104,335
445,445,275,1013.0,63.0,1280.0,682.0,1.404,4.306,0.988396,458,264,106,440
446,446,276,491.0,97.0,765.0,571.0,1.384,4.312,0.988396,251,237,109,337
447,447,276,1053.0,60.0,1280.0,680.0,1.384,4.312,0.988396,466,263,90,440
448,448,277,549.0,100.0,793.0,574.0,1.366,4.318,0.98828,268,239,97,337
449,449,277,1085.0,50.0,1280.0,657.0,1.366,4.318,0.98828,472,251,78,431
450,450,278,568.0,100.0,819.0,569.0,1.346,4.324,0.988512,277,237,100,333
451,451,278,1127.0,58.0,1280.0,655.0,1.346,4.324,0.988512,481,253,61,424
452,452,279,574.0,104.0,822.0,575.0,1.327,4.33,0.988512,279,241,99,334
453,453,280,570.0,91.0,835.0,569.0,1.308,4.336,0.988396,280,234,106,339
454,454,281,572.0,105.0,830.0,576.0,1.289,4.341,0.988396,280,241,103,334
455,455,282,569.0,89.0,820.0,569.0,1.27,4.347,0.988396,277,233,100,341
456,456,283,556.0,96.0,822.0,576.0,1.251,4.353,0.98828,275,238,106,341
457,457,284,562.0,94.0,824.0,578.0,1.232,4.359,0.988396,277,238,104,344
458,458,285,573.0,84.0,828.0,576.0,1.213,4.365,0.988396,280,234,102,349
459,459,286,572.0,88.0,824.0,584.0,1.194,4.37,0.988512,279,238,100,352
460,460,287,572.0,87.0,824.0,584.0,1.178,4.375,0.98897,279,238,100,353
461,461,288,572.0,77.0,825.0,586.0,1.164,4.379,0.989967,279,235,101,361
462,462,289,560.0,74.0,825.0,591.0,1.153,4.382,0.991523,276,236,106,367
463,463,290,560.0,69.0,820.0,593.0,1.146,4.384,0.992581,276,235,104,372
464,464,291,557.0,69.0,823.0,600.0,1.141,4.385,0.993741,276,237,106,377
465,465,292,546.0,74.0,820.0,610.0,1.138,4.386,0.994646,273,243,109,381
466,466,293,554.0,73.0,822.0,605.0,1.138,4.386,0.99526,275,241,107,378
467,467,294,546.0,70.0,822.0,617.0,1.138,4.386,0.996178,273,243,110,388
468,468,295,548.0,79.0,820.0,634.0,1.138,4.386,0.996877,273,253,108,394
469,469,296,546.0,65.0,829.0,616.0,1.138,4.386,0.997613,274,241,113,391
470,470,297,545.0,65.0,825.0,619.0,1.138,4.386,0.998205,274,243,112,393
471,471,298,546.0,53.0,822.0,614.0,1.138,4.386,0.998751,273,236,110,398
472,472,299,549.0,45.0,836.0,611.0,1.138,4.386,0.999168,276,233,114,402
473,473,300,543.0,32.0,829.0,598.0,1.138,4.386,0.999524,274,224,114,402
474,474,301,532.0,17.0,833.0,594.0,1.138,4.386,0.999748,272,216,120,410
475,475,302,546.0,8.0,868.0,596.0,1.138,4.386,0.999931,282,214,128,418
476,476,303,605.0,1.0,915.0,594.0,1.138,4.386,1.0,304,211,124,421
477,477,304,653.0,1.0,940.0,598.0,1.138,4.386,0.99996,318,212,114,424
478,478,305,663.0,1.0,985.0,596.0,1.136,4.386,0.999909,329,211,128,423
479,479,306,693.0,3.0,1032.0,604.0,1.131,4.385,0.999875,344,215,135,427
480,480,307,736.0,9.0,1057.0,610.0,1.122,4.385,0.999875,358,219,128,427
481,481,308,772.0,3.0,1100.0,612.0,1.11,4.385,0.999875,374,218,131,433
482,482,309,808.0,2.0,1129.0,614.0,1.095,4.384,0.999875,387,219,128,435
483,483,310,847.0,1.0,1190.0,617.0,1.077,4.383,0.999863,407,219,137,438
484,484,311,872.0,1.0,1245.0,620.0,1.057,4.383,0.999875,423,220,149,440
485,485,312,937.0,2.0,1280.0,630.0,1.037,4.382,0.999863,443,224,137,446
486,486,313,,,,,1.017,4.381,0.999863,0,0,0,0
487,487,314,1014.0,3.0,1280.0,639.0,0.997,4.38,0.999863,458,228,106,452
488,488,315,1041.0,2.0,1280.0,641.0,0.978,4.38,0.999863,464,228,95,454
489,489,316,1062.0,1.0,1280.0,645.0,0.957,4.379,0.999863,468,229,87,457
490,490,317,1061.0,1.0,1280.0,641.0,0.938,4.378,0.999875,468,228,87,455
491,491,318,1058.0,1.0,1280.0,655.0,0.918,4.377,0.999863,467,233,88,465
492,492,319,1062.0,2.0,1280.0,650.0,0.898,4.376,0.999887,468,231,87,460
493,493,320,1074.0,1.0,1280.0,667.0,0.878,4.376,0.999875,470,237,82,473
494,494,321,1075.0,5.0,1280.0,666.0,0.858,4.375,0.999875,470,238,82,470
495,495,322,1076.0,5.0,1280.0,668.0,0.838,4.374,0.999863,471,238,81,471
496,496,323,1074.0,3.0,1280.0,678.0,0.818,4.373,0.999875,470,241,82,480
497,497,324,1073.0,1.0,1280.0,683.0,0.798,4.373,0.999863,470,243,82,484
498,498,325,1077.0,1.0,1280.0,688.0,0.779,4.372,0.999875,471,244,81,488
499,499,326,1086.0,5.0,1280.0,696.0,0.759,4.371,0.999863,473,248,77,491
500,500,327,1099.0,2.0,1280.0,693.0,0.739,4.37,0.999875,475,246,72,491
501,501,328,1096.0,4.0,1280.0,712.0,0.719,4.37,0.999875,475,254,73,503
502,502,329,1097.0,2.0,1280.0,695.0,0.699,4.369,0.999863,475,247,73,492
503,503,330,1115.0,1.0,1280.0,704.0,0.679,4.368,0.999875,478,250,66,499
504,504,331,,,,,0.659,4.367,0.999875,0,0,0,0
505,505,332,,,,,0.639,4.367,0.999875,0,0,0,0
506,506,333,,,,,0.619,4.366,0.999863,0,0,0,0
507,507,334,,,,,0.6,4.365,0.999863,0,0,0,0
508,508,335,,,,,0.58,4.364,0.999887,0,0,0,0
509,509,336,,,,,0.56,4.363,0.999863,0,0,0,0
510,510,337,,,,,0.54,4.363,0.999887,0,0,0,0
511,511,338,,,,,0.52,4.362,0.999863,0,0,0,0
512,512,339,,,,,0.5,4.361,0.999875,0,0,0,0
513,513,340,,,,,0.48,4.36,0.999875,0,0,0,0
514,514,341,,,,,0.46,4.36,0.999875,0,0,0,0
515,515,342,,,,,0.44,4.359,0.999863,0,0,0,0
516,516,343,,,,,0.42,4.358,0.999875,0,0,0,0
517,517,344,,,,,0.401,4.357,0.999863,0,0,0,0
518,518,345,,,,,0.381,4.357,0.999875,0,0,0,0
519,519,346,,,,,0.361,4.356,0.999875,0,0,0,0
520,520,347,,,,,0.341,4.355,0.999863,0,0,0,0
521,521,348,,,,,0.321,4.354,0.999887,0,0,0,0
522,522,349,,,,,0.301,4.354,0.999863,0,0,0,0
523,523,350,,,,,0.284,4.353,0.999792,0,0,0,0
524,524,351,,,,,0.27,4.352,0.999668,0,0,0,0
525,525,352,,,,,0.258,4.351,0.999278,0,0,0,0
526,526,353,,,,,0.251,4.351,0.998923,0,0,0,0
527,527,354,,,,,0.245,4.35,0.998412,0,0,0,0
528,528,355,,,,,0.243,4.35,0.997853,0,0,0,0
529,529,356,,,,,0.238,4.349,0.997803,0,0,0,0
530,530,357,,,,,0.231,4.348,0.997595,0,0,0,0
531,531,358,,,,,0.22,4.347,0.997752,0,0,0,0
532,532,359,,,,,0.206,4.345,0.997595,0,0,0,0
533,533,360,,,,,0.19,4.342,0.9977,0,0,0,0
534,534,361,,,,,0.17,4.339,0.997648,0,0,0,0
535,535,362,,,,,0.15,4.337,0.997648,0,0,0,0
536,536,363,,,,,0.131,4.334,0.997648,0,0,0,0
537,537,364,,,,,0.111,4.331,0.9977,0,0,0,0
538,538,365,,,,,0.091,4.328,0.997752,0,0,0,0
539,539,366,,,,,0.071,4.325,0.997648,0,0,0,0
540,540,367,,,,,0.052,4.322,0.9977,0,0,0,0
541,541,368,,,,,0.032,4.319,0.997648,0,0,0,0
542,542,369,,,,,0.012,4.317,0.997648,0,0,0,0
543,543,370,,,,,-0.008,4.314,0.997648,0,0,0,0
544,544,371,,,,,-0.027,4.311,0.997648,0,0,0,0
545,545,372,,,,,-0.047,4.308,0.9977,0,0,0,0
546,546,373,,,,,-0.067,4.305,0.9977,0,0,0,0
547,547,374,,,,,-0.086,4.302,0.997648,0,0,0,0
548,548,375,,,,,-0.106,4.3,0.997648,0,0,0,0
549,549,376,,,,,-0.126,4.297,0.9977,0,0,0,0
550,550,377,,,,,-0.146,4.294,0.9977,0,0,0,0
551,551,378,,,,,-0.165,4.291,0.997648,0,0,0,0
552,552,379,,,,,-0.185,4.288,0.9977,0,0,0,0
553,553,380,,,,,-0.205,4.285,0.997648,0,0,0,0
554,554,381,,,,,-0.222,4.283,0.997952,0,0,0,0
555,555,382,,,,,-0.236,4.281,0.998412,0,0,0,0
556,556,383,,,,,-0.247,4.28,0.998887,0,0,0,0
557,557,384,,,,,-0.255,4.279,0.999307,0,0,0,0
558,558,385,,,,,-0.26,4.279,0.999585,0,0,0,0
559,559,386,6.0,70.0,222.0,565.0,-0.262,4.279,0.999807,45,225,86,352
560,560,387,3.0,75.0,255.0,567.0,-0.262,4.279,0.999822,51,228,100,349
561,561,388,1.0,67.0,285.0,567.0,-0.262,4.279,0.999822,57,225,113,355
562,562,389,1.0,64.0,254.0,580.0,-0.262,4.279,0.999822,50,228,101,366
563,563,390,1.0,60.0,245.0,563.0,-0.264,4.279,0.999822,49,221,97,357
564,564,391,1.0,42.0,271.0,567.0,-0.269,4.279,0.999863,54,216,108,373
565,565,392,2.0,42.0,236.0,564.0,-0.279,4.278,0.99985,47,215,93,371
566,566,393,1.0,35.0,209.0,557.0,-0.29,4.278,0.999875,42,210,83,371
567,567,394,1.0,34.0,219.0,569.0,-0.304,4.277,0.999863,44,214,87,380
568,568,395,1.0,26.0,202.0,562.0,-0.322,4.276,0.999863,40,209,80,381
569,569,396,3.0,25.0,222.0,566.0,-0.342,4.276,0.99985,44,209,87,384
570,570,397,1.0,17.0,205.0,570.0,-0.362,4.275,0.999863,41,208,81,393
571,571,398,1.0,19.0,221.0,571.0,-0.382,4.274,0.999863,44,209,88,392
572,572,399,1.0,15.0,219.0,579.0,-0.402,4.273,0.999863,44,211,87,401
573,573,400,1.0,16.0,207.0,569.0,-0.422,4.273,0.999863,41,207,82,393
574,574,401,1.0,15.0,201.0,581.0,-0.442,4.272,0.999863,40,211,80,402
575,575,402,1.0,16.0,193.0,582.0,-0.462,4.271,0.999863,38,212,76,402
576,576,403,1.0,3.0,181.0,592.0,-0.482,4.27,0.999875,36,211,72,418
577,577,404,3.0,1.0,179.0,591.0,-0.502,4.269,0.999863,36,210,70,419
578,578,405,1.0,1.0,172.0,604.0,-0.521,4.269,0.999863,34,214,68,428
579,579,406,3.0,1.0,166.0,603.0,-0.538,4.268,0.999792,33,214,65,428
580,580,407,1.0,4.0,159.0,591.0,-0.553,4.267,0.999628,32,211,63,417
581,581,408,2.0,2.0,154.0,601.0,-0.568,4.266,0.999492,31,214,60,425
582,582,409,3.0,2.0,184.0,617.0,-0.588,4.265,0.999585,37,219,72,437
583,583,410,1.0,2.0,167.0,605.0,-0.609,4.263,0.999562,33,215,66,428
584,584,411,,,,,-0.628,4.262,0.999585,0,0,0,0
585,585,412,,,,,-0.647,4.261,0.99954,0,0,0,0
586,586,413,,,,,-0.668,4.259,0.999562,0,0,0,0
587,587,414,,,,,-0.688,4.258,0.999585,0,0,0,0
588,588,415,,,,,-0.707,4.257,0.999562,0,0,0,0
589,589,416,,,,,-0.728,4.256,0.999562,0,0,0,0
590,590,417,,,,,-0.748,4.254,0.99954,0,0,0,0
591,591,418,,,,,-0.767,4.253,0.999562,0,0,0,0
592,592,419,,,,,-0.787,4.252,0.999585,0,0,0,0
593,593,420,,,,,-0.808,4.25,0.99954,0,0,0,0
594,594,421,,,,,-0.827,4.249,0.99954,0,0,0,0
595,595,422,,,,,-0.847,4.248,0.999562,0,0,0,0
596,596,423,,,,,-0.867,4.246,0.99954,0,0,0,0
597,597,424,,,,,-0.887,4.245,0.999562,0,0,0,0
598,598,425,,,,,-0.907,4.244,0.999562,0,0,0,0
599,599,426,,,,,-0.927,4.242,0.99954,0,0,0,0
600,600,427,,,,,-0.946,4.241,0.999562,0,0,0,0
601,601,428,,,,,-0.966,4.24,0.999516,0,0,0,0
602,602,429,,,,,-0.986,4.238,0.999585,0,0,0,0
603,603,430,,,,,-1.006,4.237,0.999562,0,0,0,0
604,604,431,,,,,-1.026,4.236,0.999562,0,0,0,0
605,605,432,,,,,-1.046,4.235,0.999562,0,0,0,0
606,606,433,,,,,-1.066,4.233,0.999562,0,0,0,0
607,607,434,,,,,-1.086,4.232,0.999562,0,0,0,0
608,608,435,,,,,-1.105,4.231,0.999585,0,0,0,0
609,609,436,,,,,-1.126,4.229,0.99954,0,0,0,0
610,610,437,,,,,-1.146,4.228,0.999562,0,0,0,0
611,611,438,,,,,-1.165,4.227,0.999562,0,0,0,0
612,612,439,,,,,-1.185,4.225,0.99954,0,0,0,0
613,613,440,,,,,-1.205,4.224,0.99954,0,0,0,0
614,614,441,,,,,-1.225,4.223,0.99954,0,0,0,0
615,615,442,,,,,-1.242,4.221,0.999416,0,0,0,0
616,616,443,,,,,-1.256,4.22,0.999188,0,0,0,0
617,617,444,,,,,-1.268,4.219,0.99866,0,0,0,0
618,618,445,,,,,-1.276,4.218,0.998143,0,0,0,0
619,619,446,,,,,-1.281,4.218,0.997752,0,0,0,0
620,620,447,,,,,-1.288,4.217,0.99721,0,0,0,0
621,621,448,,,,,-1.3,4.215,0.997488,0,0,0,0
622,622,449,,,,,-1.314,4.213,0.997379,0,0,0,0
623,623,450,,,,,-1.33,4.21,0.997434,0,0,0,0
624,624,451,,,,,-1.351,4.207,0.997379,0,0,0,0
625,625,452,,,,,-1.37,4.204,0.997379,0,0,0,0
626,626,453,,,,,-1.389,4.201,0.997434,0,0,0,0
627,627,454,,,,,-1.409,4.198,0.997434,0,0,0,0
628,628,455,,,,,-1.429,4.195,0.997323,0,0,0,0
629,629,456,,,,,-1.449,4.192,0.997379,0,0,0,0
630,630,457,,,,,-1.469,4.189,0.997379,0,0,0,0
631,631,458,,,,,-1.488,4.186,0.997488,0,0,0,0
632,632,459,,,,,-1.508,4.183,0.997323,0,0,0,0
633,633,460,,,,,-1.528,4.18,0.997434,0,0,0,0
634,634,461,,,,,-1.548,4.177,0.997323,0,0,0,0
635,635,462,,,,,-1.567,4.174,0.997434,0,0,0,0
636,636,463,,,,,-1.587,4.171,0.997379,0,0,0,0
637,637,464,,,,,-1.607,4.168,0.997434,0,0,0,0
638,638,465,,,,,-1.626,4.165,0.997379,0,0,0,0
639,639,466,,,,,-1.646,4.162,0.997434,0,0,0,0
640,640,467,,,,,-1.666,4.159,0.997379,0,0,0,0
641,641,468,,,,,-1.686,4.156,0.997434,0,0,0,0
642,642,469,,,,,-1.705,4.153,0.997379,0,0,0,0
643,643,470,,,,,-1.725,4.15,0.997434,0,0,0,0
644,644,471,,,,,-1.745,4.147,0.997323,0,0,0,0
645,645,472,,,,,-1.765,4.144,0.997323,0,0,0,0
646,646,473,,,,,-1.784,4.141,0.997434,0,0,0,0
647,647,474,,,,,-1.804,4.138,0.997379,0,0,0,0
648,648,475,,,,,-1.824,4.135,0.997379,0,0,0,0
649,649,476,,,,,-1.843,4.132,0.997434,0,0,0,0
650,650,477,,,,,-1.863,4.129,0.997379,0,0,0,0
651,651,478,,,,,-1.883,4.126,0.997434,0,0,0,0
652,652,479,,,,,-1.903,4.123,0.997434,0,0,0,0
653,653,480,,,,,-1.922,4.12,0.997434,0,0,0,0
654,654,481,,,,,-1.942,4.117,0.997434,0,0,0,0
655,655,482,,,,,-1.962,4.114,0.997434,0,0,0,0
656,656,483,,,,,-1.982,4.111,0.997379,0,0,0,0
657,657,484,,,,,-2.001,4.108,0.997434,0,0,0,0
658,658,485,,,,,-2.021,4.105,0.997434,0,0,0,0
659,659,486,,,,,-2.041,4.102,0.997434,0,0,0,0
660,660,487,,,,,-2.061,4.099,0.997379,0,0,0,0
661,661,488,,,,,-2.08,4.096,0.997379,0,0,0,0
662,662,489,,,,,-2.1,4.093,0.997434,0,0,0,0
663,663,490,,,,,-2.12,4.09,0.997379,0,0,0,0
664,664,491,,,,,-2.14,4.087,0.997434,0,0,0,0
665,665,492,,,,,-2.159,4.084,0.997323,0,0,0,0
666,666,493,,,,,-2.179,4.081,0.997434,0,0,0,0
667,667,494,,,,,-2.199,4.078,0.997379,0,0,0,0
668,668,495,,,,,-2.218,4.075,0.997379,0,0,0,0
669,669,496,,,,,-2.238,4.072,0.997488,0,0,0,0
670,670,497,,,,,-2.258,4.069,0.997379,0,0,0,0
671,671,498,,,,,-2.277,4.066,0.997434,0,0,0,0
672,672,499,,,,,-2.297,4.063,0.997323,0,0,0,0
673,673,500,,,,,-2.317,4.06,0.997379,0,0,0,0
674,674,501,,,,,-2.337,4.057,0.997379,0,0,0,0
675,675,502,,,,,-2.356,4.054,0.997379,0,0,0,0
676,676,503,,,,,-2.376,4.051,0.997323,0,0,0,0
677,677,504,,,,,-2.396,4.048,0.997379,0,0,0,0
678,678,505,,,,,-2.415,4.045,0.997379,0,0,0,0
679,679,506,,,,,-2.435,4.042,0.997379,0,0,0,0
680,680,507,,,,,-2.455,4.039,0.997434,0,0,0,0
681,681,508,,,,,-2.475,4.036,0.997379,0,0,0,0
682,682,509,,,,,-2.494,4.033,0.997379,0,0,0,0
683,683,510,,,,,-2.514,4.03,0.997379,0,0,0,0
684,684,511,,,,,-2.534,4.027,0.997379,0,0,0,0
685,685,512,,,,,-2.553,4.024,0.997434,0,0,0,0
