,Unnamed: 0,image_number,xmin,ymin,xmax,ymax,x_values_odo,y_values_odo,z_values_odo,x_center,y_center,width,height
276,276,190,0.0,1.72,0.94,4.75,1.89,3.804,0.821858,0.47,3.22,0.94,3.03
277,277,191,,,,,1.885,3.818,0.825761,0.0,0.0,0.0,0.0
278,278,192,1.78,2.06,3.19,5.12,1.881,3.828,0.831754,2.47,3.59,1.38,3.06
279,279,192,0.0,1.56,0.81,4.81,1.881,3.828,0.831754,0.41,3.19,0.81,3.25
280,280,193,1.75,2.03,3.09,5.12,1.877,3.835,0.837234,2.41,3.59,1.34,3.06
281,281,193,0.0,1.5,0.78,4.78,1.877,3.835,0.837234,0.38,3.12,0.75,3.28
282,282,194,1.75,2.06,3.16,5.12,1.875,3.84,0.842218,2.44,3.59,1.38,3.06
283,283,194,0.0,1.56,0.72,4.75,1.875,3.84,0.842218,0.34,3.16,0.72,3.19
284,284,195,1.72,2.06,3.09,5.09,1.874,3.843,0.846318,2.41,3.59,1.34,3.03
285,285,195,0.0,1.56,0.72,4.75,1.874,3.843,0.846318,0.34,3.16,0.72,3.16
286,286,196,1.78,2.03,3.12,5.19,1.874,3.843,0.849966,2.47,3.59,1.34,3.12
287,287,196,0.0,1.56,0.72,4.84,1.874,3.843,0.849966,0.38,3.19,0.72,3.28
288,288,197,1.97,2.03,3.31,5.19,1.874,3.843,0.855163,2.66,3.62,1.34,3.12
289,289,197,0.0,1.56,1.0,4.81,1.874,3.843,0.855163,0.5,3.19,1.0,3.22
290,290,198,2.19,2.06,3.53,5.12,1.874,3.843,0.859885,2.88,3.59,1.34,3.03
291,291,198,0.16,1.56,1.19,4.84,1.874,3.843,0.859885,0.66,3.19,1.03,3.25
292,292,199,2.38,2.03,3.75,5.22,1.874,3.843,0.864535,3.06,3.62,1.34,3.16
293,293,199,0.41,1.62,1.44,4.84,1.874,3.843,0.864535,0.91,3.22,1.03,3.19
294,294,200,0.56,1.59,1.56,4.84,1.874,3.843,0.869491,1.06,3.22,1.0,3.22
295,295,200,2.53,2.09,3.91,5.25,1.874,3.843,0.869491,3.22,3.66,1.34,3.12
296,296,201,2.72,2.16,4.12,5.25,1.874,3.843,0.873988,3.44,3.69,1.41,3.06
297,297,201,0.78,1.66,1.88,4.94,1.874,3.843,0.873988,1.31,3.31,1.09,3.25
298,298,202,1.03,1.75,2.03,4.84,1.874,3.843,0.878778,1.53,3.31,0.97,3.09
299,299,202,2.94,2.19,4.25,5.31,1.874,3.843,0.878778,3.59,3.75,1.28,3.09
300,300,203,3.19,2.19,4.47,5.31,1.874,3.843,0.883122,3.84,3.75,1.28,3.09
301,301,203,1.28,1.81,2.25,4.94,1.874,3.843,0.883122,1.75,3.38,0.94,3.12
302,302,204,1.41,1.84,2.41,5.03,1.874,3.843,0.887744,1.91,3.44,0.97,3.16
303,303,204,3.31,2.22,4.59,5.34,1.874,3.843,0.887744,3.94,3.78,1.25,3.12
304,304,205,1.53,1.84,2.5,4.94,1.874,3.843,0.892278,2.03,3.38,0.94,3.09
305,305,205,3.41,2.12,4.81,5.44,1.874,3.843,0.892278,4.09,3.78,1.38,3.31
306,306,206,1.5,1.84,2.47,5.0,1.874,3.843,0.896045,2.0,3.41,0.94,3.16
307,307,206,3.41,2.22,4.78,5.41,1.874,3.843,0.896045,4.09,3.81,1.38,3.16
308,308,207,1.53,1.88,2.41,4.94,1.874,3.843,0.900749,1.97,3.41,0.88,3.06
309,309,207,3.41,2.22,4.78,5.41,1.874,3.843,0.900749,4.09,3.81,1.38,3.16
310,310,208,1.47,1.81,2.44,4.88,1.873,3.844,0.902403,1.94,3.34,0.94,3.06
311,311,208,3.41,2.19,4.78,5.28,1.873,3.844,0.902403,4.09,3.72,1.38,3.09
312,312,209,1.47,1.78,2.44,4.94,1.869,3.849,0.902733,1.97,3.34,0.94,3.16
313,313,209,3.38,2.09,4.75,5.25,1.869,3.849,0.902733,4.06,3.66,1.38,3.12
314,314,210,1.47,1.78,2.38,4.91,1.864,3.855,0.90339,1.91,3.34,0.88,3.09
315,315,210,3.38,2.06,4.75,5.31,1.864,3.855,0.90339,4.06,3.69,1.38,3.22
316,316,211,1.44,1.78,2.38,4.88,1.856,3.864,0.902733,1.91,3.31,0.91,3.09
317,317,211,3.34,2.06,4.72,5.28,1.856,3.864,0.902733,4.03,3.69,1.34,3.19
318,318,212,1.41,1.78,2.34,4.97,1.847,3.875,0.90339,1.88,3.38,0.94,3.16
319,319,212,3.34,2.12,4.75,5.38,1.847,3.875,0.90339,4.06,3.75,1.41,3.25
320,320,213,1.31,1.75,2.31,5.0,1.836,3.889,0.902733,1.81,3.38,0.97,3.25
321,321,213,3.31,2.06,4.69,5.44,1.836,3.889,0.902733,4.0,3.75,1.34,3.38
322,322,214,1.31,1.81,2.31,5.03,1.823,3.905,0.903062,1.81,3.41,0.97,3.22
323,323,214,3.28,2.12,4.75,5.53,1.823,3.905,0.903062,4.0,3.84,1.44,3.38
324,324,215,1.31,1.81,2.25,5.09,1.81,3.92,0.903062,1.78,3.47,0.94,3.25
325,325,215,3.28,2.09,4.66,5.59,1.81,3.92,0.903062,3.97,3.84,1.34,3.47
326,326,216,1.25,1.84,2.34,5.09,1.798,3.935,0.903062,1.78,3.47,1.06,3.25
327,327,216,3.25,2.25,4.75,5.66,1.798,3.935,0.903062,4.0,3.94,1.5,3.38
328,328,217,1.28,1.88,2.22,5.12,1.785,3.951,0.90339,1.75,3.5,0.94,3.22
329,329,217,3.28,2.25,4.75,5.62,1.785,3.951,0.90339,4.0,3.94,1.47,3.34
330,330,218,1.34,1.88,2.28,5.12,1.773,3.966,0.903062,1.81,3.5,0.94,3.22
331,331,218,3.31,2.28,4.81,5.72,1.773,3.966,0.903062,4.06,4.0,1.5,3.44
332,332,219,1.22,1.97,2.28,4.94,1.76,3.982,0.90339,1.75,3.44,1.03,2.94
333,333,219,3.19,2.34,4.78,5.47,1.76,3.982,0.90339,3.97,3.91,1.56,3.09
334,334,220,3.34,2.19,4.88,5.69,1.747,3.997,0.90339,4.09,3.94,1.5,3.5
335,335,220,1.25,1.75,2.41,5.19,1.747,3.997,0.90339,1.81,3.47,1.16,3.41
336,336,221,1.5,1.88,2.59,5.09,1.735,4.012,0.903062,2.03,3.5,1.06,3.22
337,337,221,3.59,2.19,5.09,5.69,1.735,4.012,0.903062,4.34,3.94,1.5,3.5
338,338,222,1.66,1.88,2.72,5.19,1.722,4.028,0.903062,2.19,3.5,1.03,3.31
339,339,222,3.75,2.16,5.25,5.78,1.722,4.028,0.903062,4.5,3.97,1.5,3.59
340,340,223,1.91,1.88,3.03,5.22,1.709,4.043,0.903062,2.47,3.56,1.09,3.31
341,341,223,4.03,2.19,5.56,5.75,1.709,4.043,0.903062,4.78,3.97,1.53,3.56
342,342,224,1.84,1.91,2.97,5.25,1.697,4.058,0.903062,2.41,3.59,1.12,3.34
343,343,224,3.94,2.22,5.47,5.78,1.697,4.058,0.903062,4.72,4.0,1.5,3.53
344,344,225,1.88,1.91,2.91,5.28,1.684,4.074,0.902733,2.38,3.59,1.0,3.38
345,345,225,3.94,2.19,5.47,5.78,1.684,4.074,0.902733,4.69,3.97,1.5,3.56
346,346,226,1.94,2.03,2.94,5.38,1.671,4.089,0.90339,2.44,3.72,1.0,3.31
347,347,226,3.97,2.19,5.5,5.91,1.671,4.089,0.90339,4.72,4.03,1.53,3.69
348,348,227,1.84,1.78,2.88,5.25,1.659,4.105,0.903062,2.34,3.5,1.03,3.47
349,349,227,3.91,2.12,5.47,5.88,1.659,4.105,0.903062,4.69,4.0,1.53,3.72
350,350,228,1.91,1.88,2.88,5.25,1.646,4.12,0.903062,2.38,3.56,0.94,3.34
351,351,228,3.91,2.19,5.56,5.84,1.646,4.12,0.903062,4.75,4.0,1.66,3.66
352,352,229,1.91,1.84,2.91,5.22,1.633,4.135,0.903062,2.41,3.53,0.97,3.38
353,353,229,3.97,2.16,5.59,5.84,1.633,4.135,0.903062,4.78,4.0,1.59,3.69
354,354,230,1.78,1.91,2.88,5.34,1.621,4.151,0.903062,2.34,3.62,1.06,3.41
355,355,230,3.91,2.19,5.56,5.91,1.621,4.151,0.903062,4.72,4.06,1.62,3.69
356,356,231,1.84,1.72,2.84,5.22,1.608,4.166,0.90339,2.34,3.47,0.97,3.5
357,357,231,3.94,2.0,5.62,5.88,1.608,4.166,0.90339,4.75,3.94,1.69,3.84
358,358,232,1.78,1.78,2.88,5.28,1.596,4.181,0.903062,2.31,3.53,1.09,3.5
359,359,232,3.91,2.03,5.56,5.91,1.596,4.181,0.903062,4.75,3.97,1.66,3.88
360,360,233,1.88,1.62,2.88,5.25,1.583,4.197,0.903062,2.38,3.44,1.0,3.62
361,361,233,3.97,2.03,5.66,5.81,1.583,4.197,0.903062,4.81,3.94,1.66,3.78
362,362,234,1.78,1.75,2.84,5.31,1.57,4.212,0.903062,2.31,3.53,1.03,3.56
363,363,234,3.94,1.97,5.59,5.88,1.57,4.212,0.903062,4.78,3.94,1.66,3.88
364,364,235,1.72,1.72,2.78,5.25,1.557,4.228,0.90339,2.25,3.5,1.06,3.53
365,365,235,3.94,1.88,5.66,5.81,1.557,4.228,0.90339,4.78,3.84,1.69,3.94
366,366,236,1.72,1.69,2.78,5.25,1.546,4.241,0.905024,2.25,3.47,1.06,3.56
367,367,236,3.88,1.84,5.59,5.91,1.546,4.241,0.905024,4.72,3.88,1.69,4.03
368,368,237,1.66,1.62,2.75,5.19,1.537,4.251,0.908251,2.22,3.41,1.09,3.56
369,369,237,3.91,1.78,5.62,5.72,1.537,4.251,0.908251,4.75,3.75,1.69,3.94
370,370,238,1.72,1.56,2.84,5.16,1.53,4.259,0.912367,2.28,3.34,1.09,3.59
371,371,238,3.91,1.84,5.62,5.78,1.53,4.259,0.912367,4.75,3.81,1.69,3.91
372,372,239,1.72,1.66,2.88,5.19,1.525,4.266,0.916699,2.28,3.41,1.12,3.5
373,373,239,3.91,1.84,5.72,5.81,1.525,4.266,0.916699,4.81,3.81,1.78,3.94
374,374,240,1.62,1.56,2.72,5.22,1.521,4.269,0.920029,2.16,3.38,1.09,3.62
375,375,240,3.91,1.81,5.66,5.94,1.521,4.269,0.920029,4.78,3.88,1.72,4.09
376,376,241,1.56,1.44,2.72,5.25,1.52,4.271,0.923,2.12,3.34,1.16,3.78
377,377,241,3.91,1.75,5.66,5.91,1.52,4.271,0.923,4.78,3.81,1.75,4.12
378,378,242,1.56,1.44,2.72,5.25,1.519,4.271,0.926205,2.16,3.34,1.12,3.81
379,379,242,3.88,1.69,5.75,5.94,1.519,4.271,0.926205,4.81,3.81,1.84,4.22
380,380,243,1.59,1.44,2.81,5.25,1.519,4.271,0.928779,2.19,3.34,1.19,3.78
381,381,243,3.91,1.72,5.81,6.0,1.519,4.271,0.928779,4.84,3.84,1.88,4.28
382,382,244,1.56,1.34,2.72,5.28,1.519,4.271,0.932695,2.16,3.31,1.16,3.91
383,383,244,3.91,1.69,5.78,5.97,1.519,4.271,0.932695,4.84,3.81,1.88,4.25
384,384,245,1.53,1.34,2.78,5.19,1.519,4.271,0.935967,2.16,3.28,1.22,3.81
385,385,245,3.91,1.62,5.78,5.97,1.519,4.271,0.935967,4.84,3.81,1.88,4.34
386,386,246,1.47,1.41,2.69,5.16,1.519,4.271,0.939422,2.09,3.28,1.22,3.75
387,387,246,3.88,1.66,5.75,5.88,1.519,4.271,0.939422,4.81,3.75,1.88,4.19
388,388,247,1.5,1.31,2.72,5.31,1.519,4.271,0.942529,2.12,3.31,1.22,4.0
389,389,247,3.88,1.59,5.84,6.03,1.519,4.271,0.942529,4.84,3.81,1.94,4.44
390,390,248,1.44,1.31,2.66,5.31,1.519,4.271,0.945805,2.03,3.31,1.22,4.0
391,391,248,3.81,1.53,5.81,6.0,1.519,4.271,0.945805,4.81,3.78,1.97,4.44
392,392,249,1.47,1.28,2.62,5.28,1.519,4.271,0.948988,2.03,3.28,1.16,4.0
393,393,249,3.91,1.5,5.84,6.0,1.519,4.271,0.948988,4.88,3.75,1.94,4.5
394,394,250,1.41,1.25,2.59,5.28,1.519,4.271,0.951842,2.0,3.25,1.19,4.0
395,395,250,3.84,1.5,5.81,6.09,1.519,4.271,0.951842,4.81,3.78,1.94,4.56
396,396,251,1.41,1.41,2.59,5.31,1.519,4.271,0.954844,2.0,3.38,1.19,3.91
397,397,251,3.84,1.59,5.81,6.22,1.519,4.271,0.954844,4.84,3.91,1.97,4.62
398,398,252,1.38,1.28,2.56,5.31,1.519,4.271,0.957531,1.97,3.28,1.19,4.03
399,399,252,3.81,1.5,5.78,6.22,1.519,4.271,0.957531,4.81,3.84,1.97,4.72
400,400,253,1.31,1.22,2.56,5.34,1.519,4.271,0.960138,1.94,3.28,1.25,4.12
401,401,253,3.84,1.47,5.84,6.16,1.519,4.271,0.960138,4.84,3.81,1.97,4.66
402,402,254,1.28,1.16,2.59,5.44,1.519,4.271,0.96287,1.94,3.31,1.31,4.28
403,403,254,3.88,1.44,5.94,6.25,1.519,4.271,0.96287,4.91,3.81,2.03,4.81
404,404,255,1.25,1.16,2.56,5.38,1.519,4.271,0.965308,1.91,3.25,1.31,4.22
405,405,255,3.91,1.34,5.94,6.22,1.519,4.271,0.965308,4.91,3.78,2.03,4.84
406,406,256,1.25,1.12,2.53,5.44,1.519,4.271,0.967857,1.88,3.28,1.28,4.31
407,407,256,3.84,1.28,5.94,6.19,1.519,4.271,0.967857,4.88,3.75,2.06,4.91
408,408,257,1.22,1.12,2.47,5.5,1.519,4.271,0.970125,1.84,3.31,1.25,4.34
409,409,257,3.84,1.28,5.97,6.28,1.519,4.271,0.970125,4.91,3.78,2.12,5.0
410,410,258,1.12,1.03,2.44,5.38,1.519,4.271,0.97249,1.78,3.19,1.28,4.34
411,411,258,3.78,1.28,5.84,6.28,1.519,4.271,0.97249,4.81,3.78,2.06,4.97
412,412,259,1.16,1.16,2.5,5.56,1.519,4.271,0.974587,1.84,3.34,1.34,4.41
413,413,259,3.91,1.31,5.97,6.31,1.519,4.271,0.974587,4.94,3.81,2.03,4.97
414,414,260,1.16,0.97,2.44,5.56,1.519,4.271,0.976602,1.81,3.25,1.28,4.59
415,415,260,3.81,1.25,6.0,6.41,1.519,4.271,0.976602,4.91,3.81,2.19,5.16
416,416,261,1.12,1.09,2.44,5.53,1.519,4.271,0.978693,1.78,3.31,1.31,4.41
417,417,261,3.78,1.19,5.97,6.28,1.519,4.271,0.978693,4.88,3.75,2.16,5.09
418,418,262,1.06,1.06,2.44,5.62,1.519,4.271,0.980536,1.75,3.34,1.38,4.53
419,419,262,3.78,1.16,6.06,6.47,1.519,4.271,0.980536,4.94,3.81,2.25,5.31
420,420,263,1.09,1.16,2.41,5.56,1.519,4.271,0.98244,1.75,3.34,1.31,4.41
421,421,263,3.78,1.19,6.03,6.41,1.519,4.271,0.98244,4.91,3.81,2.22,5.22
422,422,264,1.03,1.06,2.38,5.53,1.519,4.271,0.984112,1.72,3.28,1.31,4.44
423,423,264,3.81,1.16,6.12,6.44,1.519,4.271,0.984112,4.97,3.78,2.31,5.28
424,424,265,1.03,0.91,2.41,5.44,1.519,4.271,0.985829,1.72,3.19,1.34,4.53
425,425,265,3.81,1.0,6.09,6.38,1.519,4.271,0.985829,4.94,3.69,2.25,5.38
426,426,266,1.03,0.97,2.44,5.44,1.519,4.271,0.987327,1.72,3.22,1.41,4.47
427,427,266,3.84,1.03,6.19,6.38,1.519,4.271,0.987327,5.0,3.69,2.31,5.31
428,428,267,1.0,0.81,2.38,5.41,1.517,4.272,0.988045,1.69,3.09,1.34,4.56
429,429,267,3.84,0.81,6.19,6.34,1.517,4.272,0.988045,5.0,3.56,2.34,5.53
430,430,268,1.09,0.94,2.59,5.44,1.512,4.273,0.98828,1.84,3.19,1.47,4.5
431,431,268,4.12,0.75,6.5,6.47,1.512,4.273,0.98828,5.31,3.62,2.34,5.69
432,432,269,1.5,0.81,2.91,5.41,1.504,4.276,0.988396,2.22,3.09,1.38,4.59
433,433,269,4.41,0.69,6.81,6.56,1.504,4.276,0.988396,5.59,3.62,2.41,5.84
434,434,270,1.66,0.84,3.0,5.44,1.492,4.279,0.988396,2.34,3.12,1.31,4.59
435,435,270,4.56,0.72,6.97,6.53,1.492,4.279,0.988396,5.78,3.62,2.41,5.81
436,436,271,1.81,0.81,3.09,5.47,1.478,4.284,0.988396,2.47,3.12,1.25,4.66
437,437,271,4.62,0.62,7.0,6.53,1.478,4.284,0.988396,5.81,3.56,2.34,5.88
438,438,272,1.91,0.75,3.31,5.44,1.461,4.289,0.98828,2.62,3.09,1.38,4.66
439,439,272,4.84,0.59,7.0,6.59,1.461,4.289,0.98828,5.91,3.59,2.12,5.97
440,440,273,2.16,0.81,3.53,5.5,1.442,4.295,0.98828,2.84,3.16,1.34,4.66
441,441,273,5.06,0.62,7.0,6.56,1.442,4.295,0.98828,6.03,3.59,1.91,5.91
442,442,274,2.25,0.91,3.75,5.53,1.422,4.301,0.98828,3.0,3.19,1.47,4.59
443,443,274,5.31,0.59,7.0,6.59,1.422,4.301,0.98828,6.16,3.59,1.66,5.97
444,444,275,2.53,0.94,3.94,5.53,1.404,4.306,0.988396,3.25,3.22,1.41,4.56
445,445,275,5.53,0.59,7.0,6.62,1.404,4.306,0.988396,6.25,3.59,1.44,6.0
446,446,276,2.66,0.94,4.16,5.53,1.384,4.312,0.988396,3.41,3.22,1.47,4.59
447,447,276,5.75,0.56,7.0,6.59,1.384,4.312,0.988396,6.38,3.59,1.22,6.0
448,448,277,3.0,0.97,4.31,5.56,1.366,4.318,0.98828,3.66,3.25,1.31,4.59
449,449,277,5.91,0.47,7.0,6.38,1.366,4.318,0.98828,6.44,3.41,1.06,5.88
450,450,278,3.09,0.97,4.47,5.53,1.346,4.324,0.988512,3.78,3.22,1.34,4.53
451,451,278,6.16,0.56,7.0,6.34,1.346,4.324,0.988512,6.56,3.44,0.81,5.78
452,452,279,3.12,1.0,4.47,5.56,1.327,4.33,0.988512,3.81,3.28,1.34,4.56
453,453,280,3.09,0.88,4.56,5.53,1.308,4.336,0.988396,3.81,3.19,1.44,4.62
454,454,281,3.12,1.0,4.53,5.59,1.289,4.341,0.988396,3.81,3.28,1.41,4.56
455,455,282,3.09,0.84,4.47,5.53,1.27,4.347,0.988396,3.78,3.19,1.34,4.66
456,456,283,3.03,0.91,4.47,5.59,1.251,4.353,0.98828,3.75,3.25,1.44,4.66
457,457,284,3.06,0.91,4.5,5.59,1.232,4.359,0.988396,3.78,3.25,1.41,4.69
458,458,285,3.12,0.81,4.5,5.59,1.213,4.365,0.988396,3.81,3.19,1.38,4.78
459,459,286,3.12,0.84,4.5,5.66,1.194,4.37,0.988512,3.81,3.25,1.38,4.81
460,460,287,3.12,0.84,4.5,5.66,1.178,4.375,0.98897,3.81,3.25,1.38,4.81
461,461,288,3.12,0.72,4.5,5.69,1.164,4.379,0.989967,3.81,3.19,1.38,4.94
462,462,289,3.06,0.72,4.5,5.72,1.153,4.382,0.991523,3.78,3.22,1.44,5.0
463,463,290,3.06,0.66,4.47,5.75,1.146,4.384,0.992581,3.75,3.19,1.41,5.09
464,464,291,3.03,0.66,4.5,5.81,1.141,4.385,0.993741,3.75,3.22,1.44,5.16
465,465,292,2.97,0.72,4.47,5.91,1.138,4.386,0.994646,3.72,3.31,1.47,5.19
466,466,293,3.0,0.69,4.47,5.88,1.138,4.386,0.99526,3.75,3.28,1.44,5.16
467,467,294,2.97,0.66,4.47,5.97,1.138,4.386,0.996178,3.72,3.31,1.5,5.31
468,468,295,2.97,0.75,4.47,6.16,1.138,4.386,0.996877,3.72,3.44,1.47,5.38
469,469,296,2.97,0.62,4.53,5.97,1.138,4.386,0.997613,3.75,3.28,1.53,5.34
470,470,297,2.97,0.62,4.5,6.0,1.138,4.386,0.998205,3.72,3.31,1.53,5.38
471,471,298,2.97,0.5,4.47,5.97,1.138,4.386,0.998751,3.72,3.22,1.5,5.44
472,472,299,3.0,0.44,4.56,5.94,1.138,4.386,0.999168,3.78,3.19,1.56,5.5
473,473,300,2.97,0.28,4.53,5.81,1.138,4.386,0.999524,3.75,3.06,1.56,5.5
474,474,301,2.91,0.16,4.53,5.75,1.138,4.386,0.999748,3.72,2.94,1.62,5.59
475,475,302,2.97,0.06,4.72,5.78,1.138,4.386,0.999931,3.84,2.91,1.75,5.69
476,476,303,3.28,0.0,5.0,5.75,1.138,4.386,1.0,4.16,2.88,1.69,5.75
477,477,304,3.56,0.0,5.12,5.81,1.138,4.386,0.99996,4.34,2.91,1.56,5.78
478,478,305,3.62,0.0,5.38,5.78,1.136,4.386,0.999909,4.5,2.88,1.75,5.78
479,479,306,3.78,0.0,5.62,5.84,1.131,4.385,0.999875,4.69,2.94,1.84,5.81
480,480,307,4.0,0.06,5.75,5.91,1.122,4.385,0.999875,4.88,3.0,1.75,5.81
481,481,308,4.22,0.0,6.0,5.94,1.11,4.385,0.999875,5.09,2.97,1.78,5.91
482,482,309,4.41,0.0,6.16,5.97,1.095,4.384,0.999875,5.28,2.97,1.75,5.94
483,483,310,4.62,0.0,6.5,5.97,1.077,4.383,0.999863,5.56,3.0,1.88,5.97
484,484,311,4.75,0.0,6.78,6.0,1.057,4.383,0.999875,5.78,3.0,2.03,6.0
485,485,312,5.09,0.0,7.0,6.12,1.037,4.382,0.999863,6.03,3.06,1.88,6.09
486,486,313,,,,,1.017,4.381,0.999863,0.0,0.0,0.0,0.0
487,487,314,5.53,0.0,7.0,6.19,0.997,4.38,0.999863,6.25,3.09,1.44,6.16
488,488,315,5.69,0.0,7.0,6.22,0.978,4.38,0.999863,6.34,3.09,1.28,6.19
489,489,316,5.78,0.0,7.0,6.25,0.957,4.379,0.999863,6.38,3.12,1.19,6.25
490,490,317,5.78,0.0,7.0,6.22,0.938,4.378,0.999875,6.38,3.09,1.19,6.22
491,491,318,5.78,0.0,7.0,6.34,0.918,4.377,0.999863,6.38,3.19,1.19,6.34
492,492,319,5.78,0.0,7.0,6.31,0.898,4.376,0.999887,6.38,3.16,1.19,6.28
493,493,320,5.84,0.0,7.0,6.47,0.878,4.376,0.999875,6.41,3.22,1.12,6.47
494,494,321,5.88,0.03,7.0,6.47,0.858,4.375,0.999875,6.41,3.25,1.09,6.41
495,495,322,5.88,0.03,7.0,6.47,0.838,4.374,0.999863,6.44,3.25,1.09,6.44
496,496,323,5.84,0.0,7.0,6.56,0.818,4.373,0.999875,6.41,3.28,1.12,6.56
497,497,324,5.84,0.0,7.0,6.62,0.798,4.373,0.999863,6.41,3.31,1.12,6.62
498,498,325,5.88,0.0,7.0,6.69,0.779,4.372,0.999875,6.44,3.34,1.09,6.66
499,499,326,5.94,0.03,7.0,6.75,0.759,4.371,0.999863,6.47,3.38,1.03,6.69
500,500,327,6.0,0.0,7.0,6.72,0.739,4.37,0.999875,6.5,3.34,0.97,6.69
501,501,328,5.97,0.03,7.0,6.91,0.719,4.37,0.999875,6.47,3.47,1.0,6.88
502,502,329,5.97,0.0,7.0,6.75,0.699,4.369,0.999863,6.47,3.38,1.0,6.72
503,503,330,6.09,0.0,7.0,6.84,0.679,4.368,0.999875,6.53,3.41,0.88,6.81
504,504,331,,,,,0.659,4.367,0.999875,0.0,0.0,0.0,0.0
505,505,332,,,,,0.639,4.367,0.999875,0.0,0.0,0.0,0.0
506,506,333,,,,,0.619,4.366,0.999863,0.0,0.0,0.0,0.0
507,507,334,,,,,0.6,4.365,0.999863,0.0,0.0,0.0,0.0
508,508,335,,,,,0.58,4.364,0.999887,0.0,0.0,0.0,0.0
509,509,336,,,,,0.56,4.363,0.999863,0.0,0.0,0.0,0.0
510,510,337,,,,,0.54,4.363,0.999887,0.0,0.0,0.0,0.0
511,511,338,,,,,0.52,4.362,0.999863,0.0,0.0,0.0,0.0
512,512,339,,,,,0.5,4.361,0.999875,0.0,0.0,0.0,0.0
513,513,340,,,,,0.48,4.36,0.999875,0.0,0.0,0.0,0.0
514,514,341,,,,,0.46,4.36,0.999875,0.0,0.0,0.0,0.0
515,515,342,,,,,0.44,4.359,0.999863,0.0,0.0,0.0,0.0
516,516,343,,,,,0.42,4.358,0.999875,0.0,0.0,0.0,0.0
517,517,344,,,,,0.401,4.357,0.999863,0.0,0.0,0.0,0.0
518,518,345,,,,,0.381,4.357,0.999875,0.0,0.0,0.0,0.0
519,519,346,,,,,0.361,4.356,0.999875,0.0,0.0,0.0,0.0
520,520,347,,,,,0.341,4.355,0.999863,0.0,0.0,0.0,0.0
521,521,348,,,,,0.321,4.354,0.999887,0.0,0.0,0.0,0.0
522,522,349,,,,,0.301,4.354,0.999863,0.0,0.0,0.0,0.0
523,523,350,,,,,0.284,4.353,0.999792,0.0,0.0,0.0,0.0
524,524,351,,,,,0.27,4.352,0.999668,0.0,0.0,0.0,0.0
525,525,352,,,,,0.258,4.351,0.999278,0.0,0.0,0.0,0.0
526,526,353,,,,,0.251,4.351,0.998923,0.0,0.0,0.0,0.0
527,527,354,,,,,0.245,4.35,0.998412,0.0,0.0,0.0,0.0
528,528,355,,,,,0.243,4.35,0.997853,0.0,0.0,0.0,0.0
529,529,356,,,,,0.238,4.349,0.997803,0.0,0.0,0.0,0.0
530,530,357,,,,,0.231,4.348,0.997595,0.0,0.0,0.0,0.0
531,531,358,,,,,0.22,4.347,0.997752,0.0,0.0,0.0,0.0
532,532,359,,,,,0.206,4.345,0.997595,0.0,0.0,0.0,0.0
533,533,360,,,,,0.19,4.342,0.9977,0.0,0.0,0.0,0.0
534,534,361,,,,,0.17,4.339,0.997648,0.0,0.0,0.0,0.0
535,535,362,,,,,0.15,4.337,0.997648,0.0,0.0,0.0,0.0
536,536,363,,,,,0.131,4.334,0.997648,0.0,0.0,0.0,0.0
537,537,364,,,,,0.111,4.331,0.9977,0.0,0.0,0.0,0.0
538,538,365,,,,,0.091,4.328,0.997752,0.0,0.0,0.0,0.0
539,539,366,,,,,0.071,4.325,0.997648,0.0,0.0,0.0,0.0
540,540,367,,,,,0.052,4.322,0.9977,0.0,0.0,0.0,0.0
541,541,368,,,,,0.032,4.319,0.997648,0.0,0.0,0.0,0.0
542,542,369,,,,,0.012,4.317,0.997648,0.0,0.0,0.0,0.0
543,543,370,,,,,-0.008,4.314,0.997648,0.0,0.0,0.0,0.0
544,544,371,,,,,-0.027,4.311,0.997648,0.0,0.0,0.0,0.0
545,545,372,,,,,-0.047,4.308,0.9977,0.0,0.0,0.0,0.0
546,546,373,,,,,-0.067,4.305,0.9977,0.0,0.0,0.0,0.0
547,547,374,,,,,-0.086,4.302,0.997648,0.0,0.0,0.0,0.0
548,548,375,,,,,-0.106,4.3,0.997648,0.0,0.0,0.0,0.0
549,549,376,,,,,-0.126,4.297,0.9977,0.0,0.0,0.0,0.0
550,550,377,,,,,-0.146,4.294,0.9977,0.0,0.0,0.0,0.0
551,551,378,,,,,-0.165,4.291,0.997648,0.0,0.0,0.0,0.0
552,552,379,,,,,-0.185,4.288,0.9977,0.0,0.0,0.0,0.0
553,553,380,,,,,-0.205,4.285,0.997648,0.0,0.0,0.0,0.0
554,554,381,,,,,-0.222,4.283,0.997952,0.0,0.0,0.0,0.0
555,555,382,,,,,-0.236,4.281,0.998412,0.0,0.0,0.0,0.0
556,556,383,,,,,-0.247,4.28,0.998887,0.0,0.0,0.0,0.0
557,557,384,,,,,-0.255,4.279,0.999307,0.0,0.0,0.0,0.0
558,558,385,,,,,-0.26,4.279,0.999585,0.0,0.0,0.0,0.0
559,559,386,0.03,0.66,1.19,5.47,-0.262,4.279,0.999807,0.59,3.06,1.16,4.81
560,560,387,0.0,0.72,1.38,5.5,-0.262,4.279,0.999822,0.69,3.09,1.38,4.78
561,561,388,0.0,0.62,1.53,5.5,-0.262,4.279,0.999822,0.78,3.06,1.53,4.84
